file	speaker	gender	dialect	sentence_number	nC_tier1	rateC_tier1	meanC_tier1	meanCLn_tier1	deltaC_tier1	deltaCLn_tier1	varcoC_tier1	rPVI_C_tier1	nPVI_C_tier1	nV_tier1	rateV_tier1	meanV_tier1	meanVLn_tier1	deltaV_tier1	deltaVLn_tier1	varcoV_tier1	rPVI_V_tier1	nPVI_V_tier1	percentV_tier1	nCV_tier1	rateCV_tier1	meanCV_tier1	meanCVLn_tier1	deltaCV_tier1	deltaCVLn_tier1	varcoCV_tier1	rPVI_CV_tier1	nPVI_CV_tier1
03f_ba_019	03	f	ba	019	7	9.502694463793542	0.10523331080570099	-2.467931025272899	0.057607555266196195	0.8482279750925259	0.5474269965007631	5.551980748479689	57.31783342155019	7	9.252355444475175	0.10808058618166538	-2.3077457376511523	0.04150140537627406	0.478489033478761	0.38398575398654056	4.875210463680859	42.52157166282065	50.66739097081261	14	9.375854214123008	0.10665694849368319	-2.387838381462025	0.04825760749230282	0.6668215284023299	0.4524562925702013	4.135499224365747	40.927620737085945
03f_ba_020	03	f	ba	020	8	7.651177727457434	0.13069883299290583	-2.19089854400017	0.05569730871426368	0.7236914741337344	0.4261500079138951	7.1491554648772295	57.89471185475706	7	10.473832618303286	0.09547603407872633	-2.4863711676449585	0.05959803307383873	0.5448226921683162	0.6242198227954902	5.656648199841057	57.852168068801056	38.99430001072029	15	8.751852243861135	0.1142615268329554	-2.328785768367738	0.05834541731313123	0.642152142806518	0.5106304714309419	7.616278101849898	67.0832236241425
03f_ba_021	03	f	ba	021	8	8.534401923872018	0.11717282697957407	-2.250327750425296	0.05985774978608507	0.48638426130129786	0.5108500949330143	8.241034421822675	64.07267021121933	9	12.310249307883184	0.08123312330966558	-2.5576660738759363	0.030014666705716717	0.3078101616311434	0.36948803004039366	3.6903604921497317	40.08736740554086	43.8181933155834	17	10.188910029899429	0.09814592503668133	-2.4130362746050467	0.04857871379684266	0.41937578856696645	0.49496414424426394	5.971181920905953	51.29111959885574
03f_ba_022	03	f	ba	022	7	7.368160252589839	0.13571908939528146	-2.2235320194085872	0.07161212044809533	0.8959152791604719	0.527649579489332	7.438968671805124	59.50326199125898	7	10.92839412635741	0.09150475252243802	-2.5546263384240944	0.05840405782457839	0.609780949367625	0.6382625624855609	6.863653639524621	64.46092515108325	40.27075317015941	14	8.801893248175183	0.11361192095885973	-2.389079178916341	0.06683973664989994	0.7560354097407583	0.5883162267285615	7.2912150170579295	68.16245447539563
03f_ba_023	03	f	ba	023	6	5.998045381612681	0.16672097931528693	-2.1218715027007193	0.10795112479546463	1.0797943988342318	0.6474957455193308	7.945541425046833	61.00374390935141	5	10.348891948721569	0.09662870237267605	-2.4109979109494106	0.04233175967171907	0.4275231670452097	0.4380868068418699	6.74768026216109	64.50307343575601	32.568485460593806	11	7.415050213234283	0.134860853432282	-2.253292597359216	0.08878853013286953	0.8239458602730321	0.6583714092944928	10.358245583105049	75.91883228755539
03f_ba_024	03	f	ba	024	6	10.38019364033887	0.09633731649416072	-2.433993970707343	0.04340495461402961	0.4919030162496133	0.4505518338437474	5.326776756612761	56.64180037834091	7	8.80436695204225	0.11358000018025616	-2.2220577568625535	0.03504882178741901	0.3420692238696081	0.3085826882531703	6.065758656612843	55.53484714663141	57.903235274297025	13	9.467739005499315	0.10562183847898134	-2.3198744709447636	0.03846103042031909	0.41402771029678237	0.36413899790215076	4.3001406106110505	43.69852143700562
03f_ba_025	03	f	ba	025	6	7.792833637533276	0.1283230268362995	-2.2251898492040483	0.08924022945230538	0.6195966330041672	0.695434261897113	9.155163100315558	72.5739936068118	5	9.233773865370953	0.10829808208215488	-2.383039067941742	0.07097769483991603	0.6297467277264176	0.6553919836370914	9.620820184971308	78.72349230026865	41.29011844090872	11	8.387799564270153	0.11922077922077921	-2.2969394940848185	0.07814349458303584	0.5978107940489062	0.655451969814135	6.870685594245334	54.24320085404564
03f_ba_026	03	f	ba	026	7	8.284068714666157	0.120713629309906	-2.255881361856732	0.06274847294306277	0.6320099192850084	0.519812661600702	7.255376580211694	65.41942922151534	7	7.100844448720721	0.14082832080347268	-2.1357776423617816	0.10258942665137719	0.600820573105234	0.7284715607348734	13.319799288302367	76.70737011845296	53.845404434135126	14	7.646956823305011	0.13077097505668936	-2.1958295021092566	0.08236311289399298	0.5956908437252106	0.6298271681333605	7.534977435544371	57.59483593409848
03f_ba_027	03	f	ba	027	7	6.757393734016236	0.14798604896530915	-2.058330022317038	0.08674180689952188	0.5963414157238406	0.5861485424200755	9.378186023934672	61.205756236771606	7	9.547017173000889	0.10474475764304848	-2.3602385159707375	0.05385531928209695	0.4835246833983611	0.5141576580436255	4.178767941047684	36.52502622665534	41.44518788537141	14	7.913558409597785	0.1263654033041788	-2.209284269143888	0.07290222711501577	0.5445912939125057	0.5769160324644408	6.991680354393331	47.097992485511234
03f_ba_028	03	f	ba	028	7	6.039985094149599	0.165563322493728	-1.8799148991542283	0.06373220447546459	0.4676611286497506	0.38494156504910043	8.796793839499827	60.15444794278232	6	9.992974573981298	0.10007030365149726	-2.4521613764456647	0.06399219468844079	0.5877192257257119	0.63947237445485	5.48399714523141	57.98101698274949	34.12718764008116	13	7.3890292313244315	0.13533577533577534	-2.144028657904122	0.06994260828113687	0.5843285466584482	0.5168079771043945	9.45789132424335	68.38218228953329
03f_ba_029	03	f	ba	029	9	7.649019917275974	0.13073570350384542	-2.177679455331779	0.06265762601289797	0.6334376349211757	0.47926942934188577	5.906896208571101	55.50097742104929	9	11.20110650991622	0.08927689412779984	-2.499364983045903	0.041279890502764614	0.420378572668564	0.46238045023914554	4.647394687421616	49.39179062149021	40.57808284108855	18	9.090388557424733	0.11000629881582263	-2.338522219188841	0.055717146794108593	0.547150810368658	0.5064905136695189	7.246057980922907	63.55580254032437
03f_ba_031	03	f	ba	031	6	7.928329784961925	0.12612997026142278	-2.3886797779746	0.09715237612017162	0.948647764640629	0.7702560772733803	7.225246151678574	77.35948837962081	6	10.570465631267885	0.09460321190033083	-2.5261293399601983	0.05587428480402427	0.6559776915830848	0.5906172071926119	6.950103533254495	72.11027561100597	42.85862731367931	12	9.060712940451323	0.1103665910808768	-2.4574045589673994	0.07733305121889028	0.7809012108590121	0.7006925779035841	8.150057863925259	70.34972939490062
03f_ba_032	03	f	ba	032	8	7.929376725796394	0.12611331692019767	-2.3085883622611854	0.08602671082289919	0.7712274656825467	0.6821381985959135	10.476624105475619	80.03333956273984	8	9.155260657834805	0.1092268191342241	-2.2502182228164784	0.030333758044212775	0.29219191904583836	0.27771346162646127	4.392085108079692	40.400220715026926	46.412320892414925	16	8.498337910102615	0.11767006802721089	-2.279403292538832	0.06292097593783476	0.5641987677149993	0.5347237151531556	6.718141222365665	56.52089299647455
03f_ba_033	03	f	ba	033	7	6.844585209927457	0.14610089133664222	-1.997362601762065	0.056270517055459775	0.4292074443028624	0.3851483487927707	8.8485889032722	63.193312075875205	7	8.492048060027663	0.11775722333779896	-2.352470039495946	0.08450759302234148	0.7018114336250194	0.7176425413829823	8.867252086093602	69.58094588299	44.62899444388609	14	7.579831313763766	0.1319290573372206	-2.1749163206290056	0.07052506292823589	0.5884728890454515	0.5345680803886025	7.338937617882856	59.36830725981081
03f_ba_034	03	f	ba	034	8	5.365559560433388	0.186373851363832	-1.9783058741563297	0.11041950508519893	1.0211401930903428	0.5924624311682122	10.015392752987294	63.93012928326846	7	12.488215061763022	0.080075494780823	-2.5512788342025123	0.019823241183696938	0.24955578954759494	0.24755689912320514	3.2042087378666677	39.78787943536155	27.32260283716516	15	7.311654434521179	0.13676795162509447	-2.2456932555112155	0.09632135203925397	0.797245504632025	0.7042684407768869	12.556835880028757	84.81746892372175
03f_ba_035	03	f	ba	035	8	7.2353132894115175	0.13821101588834375	-2.206684014244284	0.0730514530155003	0.8918917477595001	0.5285501488138704	4.991892876067942	45.187210198529904	7	8.933802969733605	0.1119344139766515	-2.3674669550252605	0.05798239017667391	0.717103777453528	0.518003249552622	6.582144266611047	70.92583235231382	41.474108617406614	15	7.939746744283743	0.12594860166288738	-2.281716053275406	0.0655226599592843	0.7905799936477439	0.5202333260885382	4.663923176486022	45.18227650753016
03f_ba_036	03	f	ba	036	5	9.271992563006267	0.10785168271055742	-2.4878006345833095	0.05992961320135806	0.9862573579240597	0.5556669279068341	7.098410853615109	74.46717969284776	5	10.559483095721465	0.09470160527130198	-2.480921555943241	0.04358552520852096	0.6172646024498556	0.4602406166575188	5.218828347820833	54.624068820100824	46.75392150621787	10	9.873944876071917	0.1012766439909297	-2.4843610952632753	0.04988580016877891	0.7756713913546855	0.49256964096526207	3.6699422505925208	40.66043365711172
03f_ba_037	03	f	ba	037	9	7.9885204398495535	0.12517962588061338	-2.1855751533606256	0.06086538479187895	0.49893831512048054	0.4862243704892331	7.17120920374826	60.359262326600785	8	10.228990659215272	0.09776135625845962	-2.439012007114014	0.052307738622164895	0.5042313256074404	0.5350553697707987	5.9891417554236455	54.20219392026687	40.974893064348315	17	8.906550716373227	0.11227691076430572	-2.3048395551269256	0.056994181864528835	0.5026985987625244	0.5076215713146253	7.137666286965222	59.35865291723641
03f_ba_038	03	f	ba	038	5	5.723746800371428	0.1747107331748336	-1.8430895532703357	0.08017515120344006	0.5212100002627306	0.4589022651699854	10.42080698279289	63.85959619184574	5	6.341622179948285	0.15768835979568793	-1.962747650013915	0.08501561209240216	0.533989778414311	0.5391368912870571	11.497488004380655	70.84376605513076	47.43946753479029	10	6.016863590471253	0.16619954648526075	-1.9029186016421253	0.07841998021225112	0.5014440194290112	0.4718423237045699	10.387885835680533	59.71447893713252
03f_ba_039	03	f	ba	039	6	8.55231162982664	0.11692745111303555	-2.2461016188444223	0.05324591055623779	0.5145868474859904	0.4553756200908216	4.118309317975163	36.24989231915316	6	10.94519292716612	0.09136431003586847	-2.428454456590045	0.024868978204534924	0.30279438897292277	0.272195764350124	3.0431077921856446	35.147755772141096	43.863621648747674	12	9.601916028595275	0.10414588057445201	-2.3372780377172337	0.04180951162409208	0.4136509288471195	0.40145141981111016	4.8888601539786265	45.851606531797756
03f_ba_040	03	f	ba	040	7	7.16526776548196	0.13956212562179618	-2.2283714966074952	0.10435893086414817	0.807772459143188	0.7477596833610413	12.44738551790726	98.7792024472484	7	9.498119074119021	0.1052840033059654	-2.3397316430562554	0.042282560027243996	0.4915183238163916	0.4016047898973486	5.048995184787007	52.097714639061486	43.000068560213165	14	8.168395427603725	0.12242306446388078	-2.284051569831875	0.0785366508485737	0.6449760543047542	0.6415184196907997	7.849836187218055	69.62373950825605
03f_ba_041	03	f	ba	041	8	8.117869554301684	0.12318502943547509	-2.2089294944606213	0.05539081516957457	0.5512701260683829	0.4496554120530413	5.080700815582915	47.04738485606303	8	11.08098612308645	0.09024467577994442	-2.4842039555375965	0.035793579387411116	0.44035765243648795	0.3966281564874958	4.607468794196409	54.98181054349467	42.28309067327737	16	9.370766819835852	0.10671485260770976	-2.3465667249991085	0.048156361095495225	0.5025136424926641	0.4512620307177007	4.3331056962885	39.61179627913178
03f_ba_042	03	f	ba	042	8	8.218295400250927	0.12167973421464837	-2.3633750579014356	0.0872405070334673	0.833132802805772	0.7169682576687029	8.128586019070953	74.33205861207817	7	11.906327738715843	0.08398895292864288	-2.6247330315969504	0.05264921411244078	0.572518461727377	0.6268587984085433	6.4648967982238945	66.37654564075972	37.654510527872745	15	9.60700592540955	0.1040907029478458	-2.485342112292676	0.07329565159398668	0.7111586472307772	0.7041517591701841	6.709462331655954	61.65605309479558
03f_ba_043	03	f	ba	043	8	8.45371385879657	0.1182912051085622	-2.180947300601797	0.03768014436945303	0.32940326197758474	0.31853715865750065	5.596221698742306	49.11601198712851	8	11.437885195222856	0.08742874953996388	-2.4795085721551278	0.025762731271309555	0.3213928445692594	0.29467116259661646	4.083056234856776	47.74717712997936	42.498915425747825	16	9.721954311223787	0.10285997732426304	-2.330227936378462	0.03501861016727966	0.3501575281954051	0.34044932808884965	4.044827988735684	38.701478761561276
03f_ba_044	03	f	ba	044	6	8.306395870558793	0.12038915741355431	-2.308060482499775	0.060436588715359	0.8031963722869562	0.5020102309359181	4.966631209107229	50.181995942242175	6	10.842471977055858	0.09222989020549333	-2.482944052333002	0.04040932514381293	0.5196353386759498	0.4381369754835304	6.076218676406836	63.58447627931867	43.37799987268443	12	9.40649496080627	0.10630952380952381	-2.395502267416388	0.051173774408847884	0.6513956539107428	0.48136585110226454	5.579248451792485	52.83171264398303
03f_ba_045	03	f	ba	045	9	8.361276099462335	0.11959896887800466	-2.2877378736361953	0.0637026638207261	0.6755653215603941	0.5326355604763212	7.252995916187485	62.120241037896186	8	10.83765446201086	0.09227088790340121	-2.5000526430185634	0.04679285444961964	0.5247514123568602	0.507124787816145	5.965315958621471	67.01156700576877	40.680274489915206	17	9.368673614755943	0.10673869547819127	-2.387650706286722	0.05643262185511881	0.6004983905659348	0.5286988153855512	6.478766517652806	61.89849900283137
03f_ba_046	03	f	ba	046	6	6.63940292137856	0.15061595324785124	-1.918162956307178	0.03805308822376144	0.24237368184037406	0.25264978512031777	4.821017292269261	30.19777207887685	6	8.946437384022056	0.11177633700158189	-2.3575359122323603	0.08269650826743699	0.5844168938051046	0.7398391330918873	9.20921253132144	62.982033871903255	42.59894103417674	12	7.622175171758199	0.13119614512471656	-2.137849434269769	0.06463836278967823	0.48435395774949824	0.49268492399858443	8.932492285027179	65.12455756947568
03f_ba_047	03	f	ba	047	5	6.164971325816933	0.16220675606589102	-1.9481413144422455	0.08594877211435481	0.5862599806406918	0.5298717155741715	8.808063073936262	57.59614770403636	4	11.393574819726211	0.08776876580198997	-2.46795171202875	0.027430857195395203	0.30197154459917375	0.31253552382496036	2.8501795962441827	33.713070555175825	30.21017051546573	9	7.744541356904525	0.12912320483749054	-2.179168157814025	0.0742626140905187	0.5301903287237205	0.5751298860958628	5.535720494300375	39.54113083401364
03f_ba_048	03	f	ba	048	6	5.63096446983803	0.1775894707481193	-1.74710462473283	0.03702815240946878	0.21528578287194433	0.20850421060146618	5.969749608266892	34.00471165104476	6	9.89757319448498	0.10103486787621933	-2.4505037844198805	0.05246211553139272	0.691522535791751	0.5192476284094867	4.955611687755194	63.1305952759462	36.262039552991745	12	7.178123813140904	0.1393121693121693	-2.0988042045763553	0.05892877815793874	0.6110399527644763	0.42299806577479765	8.71634404613445	68.28084682345659
03f_ba_049	03	f	ba	049	6	7.3073439122009205	0.13684862954517862	-2.1233426138280938	0.06826742097400669	0.6084441804482122	0.4988535230560652	6.228272882819108	54.157884007940424	6	6.600173926618883	0.15151115881460975	-2.0656056131169653	0.10871827783533354	0.6277579002771608	0.717559542715676	10.21262827697039	61.44248274929532	52.54240186414906	12	6.935779816513761	0.14417989417989419	-2.094474113472529	0.08688837813453322	0.5901788784429377	0.6026386593551111	8.548664101914868	51.75252374642647
03f_ba_050	03	f	ba	050	8	7.170369988412748	0.1394628173463839	-2.226950486622417	0.09793442136490046	0.802947731576925	0.7022260357874506	7.791129208100436	67.05512738403209	7	10.158107792025104	0.09844353106639378	-2.3925362840324236	0.04130526083623245	0.4153533320359958	0.41958329195216215	6.005402027539186	57.763422004896235	38.181623831786816	15	8.311136797668107	0.12032048374905518	-2.3042238587470867	0.07730110078139137	0.635303568812734	0.6424600232044726	8.10922578856665	64.44624927705479
03f_ba_051	03	f	ba	051	7	8.193219490755286	0.12205214337640254	-2.3357128437127357	0.06864897483147576	0.8615877948464263	0.5624561186096163	7.8967533548038	69.88036221457718	7	8.143506504071606	0.12279722494235354	-2.2613351492871776	0.06530713366448122	0.6667125992420632	0.5318290677589765	10.312051712599256	91.4298107755931	50.152151008407145	14	8.168287358602898	0.12242468415937803	-2.298523996499956	0.06437161565722993	0.7411216786994017	0.5258058544257956	8.365593604310286	73.06768455473788
03f_ba_052	03	f	ba	052	7	6.811932444193083	0.14680122097400752	-1.995928351326738	0.062116243480909404	0.42949300280671115	0.4231316542790039	6.6957659268076934	44.13795843904469	8	10.165839452194122	0.09836865953889987	-2.421039278335976	0.04731688325395979	0.48547886192402867	0.4810158385379678	7.107997554972016	67.98565107391374	43.368652477223606	15	8.266476718902302	0.12097052154195011	-2.222654179064998	0.05829733323430604	0.49506845861616355	0.48191354795548036	7.7800416050945245	62.74125831801592
03f_ba_053	03	f	ba	053	7	7.82175491199324	0.12784854693755254	-2.1912132864652136	0.0662001636604587	0.5858732054190902	0.5178014552859492	9.891796946567803	76.44704222365645	7	8.755173304752885	0.11421818451693401	-2.2200818642541713	0.039759299703642066	0.3431855309975164	0.34809955938099635	4.651891900754596	43.13632542586197	47.18458576717278	14	8.262184514091482	0.12103336572724328	-2.2056475753596927	0.0529367076499301	0.4615241647833795	0.4373728461722405	5.884434109760209	50.14022004529111
03f_ba_054	03	f	ba	054	7	7.031521684354087	0.14221672703152016	-2.036709757966953	0.0631579572384722	0.4557563037132767	0.4440965458618254	9.282849195237116	64.73364831270464	6	7.788607567508878	0.12839265444206246	-2.2093753506994873	0.06721280716177176	0.6636538158153966	0.5234941784936904	7.908505288532738	70.36981750408077	43.62465022840414	13	7.361797752808989	0.13583638583638583	-2.116401569997353	0.06267561242011455	0.5435059815830863	0.46140518267032643	6.7416813743463795	53.50765983654265
03f_ba_055	03	f	ba	055	6	7.243693386373132	0.13805112208106493	-2.2861114643220093	0.1182574011215336	0.8892428610763773	0.8566203543937276	16.774865286931437	114.40606016087598	5	9.12338046494472	0.10960849477256336	-2.3532281361793403	0.06530984071435406	0.5919999204380407	0.5958465249419891	9.620528209657058	81.2265079150775	39.81856285706084	11	7.992157767270211	0.12512265512265514	-2.316619042438978	0.09444145444710368	0.732659904439224	0.7547910037117155	9.388205856606517	70.15645768193754
03f_ba_056	03	f	ba	056	9	10.154520889958889	0.09847830447508671	-2.517479384735447	0.05797182327114945	0.735014505085107	0.588676090435892	8.913324416462022	86.49612760786998	8	10.533871112720563	0.09493186211405352	-2.4631482272565846	0.049662329222462435	0.48510073549381777	0.5231365751869153	5.788875102121988	55.76669785235776	46.14616130761123	17	10.329576455675273	0.0968093904228358	-2.4919117812159826	0.05256160392879439	0.6114394749257225	0.5429391064154034	6.51031075396542	68.035363553788
03f_ba_057	03	f	ba	057	6	7.796297007679009	0.12826602155036476	-2.1181218474092356	0.04645029993088915	0.41116921427724745	0.36214033435698356	7.150609886591078	57.545945338502015	7	12.258361614388557	0.0815769701903903	-2.6910293932485274	0.046682818219507	0.7088451511896183	0.5722548669134834	6.861166250887303	93.13233798283918	42.59465291731248	13	9.696897939853185	0.10312576312576313	-2.426610525938085	0.05074980609205693	0.6403438044290521	0.49211569014201545	6.654516315990441	68.12939894734603
03f_ba_058	03	f	ba	058	6	6.0070858277932535	0.16647007029153058	-2.09070651058155	0.12268809792149919	0.9779407426003268	0.7369979342631486	11.124143311154873	74.6074750775977	7	9.20393027536756	0.10864923680227087	-2.371678756295786	0.0582384427623727	0.6285786149093029	0.5360225665308628	6.732292055350424	66.07596051150773	43.22835928347298	13	7.3890292313244315	0.13533577533577534	-2.241999258273831	0.09416891271227605	0.7856823631612857	0.6958168487130466	8.46744765766591	61.46439449093549
03f_ba_059	03	f	ba	059	6	5.664274885833367	0.1765451042111409	-1.8106425568668165	0.07519470610324369	0.43325209793259184	0.42592348532822427	6.661242405847438	40.91997260041688	6	8.815543617599301	0.11343599934139122	-2.259486544336436	0.05159268456807252	0.4423725258380891	0.4548175611588857	7.738958987325429	65.38393450265086	39.11841080391002	12	6.897001133860731	0.14499055177626605	-2.0350645506016263	0.06975836345222004	0.4787661162879279	0.48112351182623064	9.789566688649504	66.367325180044
03f_ba_060	03	f	ba	060	6	9.580952619959666	0.10437375485155148	-2.5578794219571264	0.08967268831029322	0.8778906465892783	0.8591497780053303	12.50232873508858	107.02978197321191	6	8.893309188073541	0.11244408339485822	-2.283342903940395	0.05361506728460904	0.4885714963216267	0.47681537050139466	7.609680723068328	61.880383349890735	51.861085003101756	12	9.224333275230956	0.10840891912320484	-2.4206111629487608	0.07056539388270322	0.6923662569313698	0.6509187108719983	7.496090576038323	71.31732760663232
03f_ba_061	03	f	ba	061	7	8.051179794597003	0.12420539914797102	-2.2101778630424804	0.06593425057659377	0.541439868331069	0.5308485060141676	9.824550009560573	77.85886170609787	7	7.160453706331322	0.1396559549174647	-2.0728290465891983	0.06025576624316913	0.5272903221248219	0.43145862472373414	9.703350348879754	75.84696221682731	52.9277792165165	14	7.579738257175829	0.13193067703271785	-2.1415034548158394	0.06120835503893663	0.5183687230729088	0.4639433103474289	6.609923483256799	53.215702846233995
03f_ba_062	03	f	ba	062	5	5.413921306845271	0.18470900172405844	-2.0324612857643323	0.14699123530909972	1.0427120101667486	0.795798980759442	16.961709118154022	89.29805173962737	5	10.495669227061562	0.09527739283376471	-2.4822885669442956	0.0440787074632859	0.6442173294942959	0.46263553349105857	5.57069118361799	59.36135123458779	34.029293810591895	10	7.143204237329316	0.13999319727891157	-2.2573749263543146	0.11264124689033392	0.8508112907560209	0.8046194320850909	11.44164351598948	64.2535236566554
03f_ba_063	03	f	ba	063	8	5.678135416606557	0.17611415132427985	-1.8342723796748546	0.07310565043516556	0.5073902072092302	0.41510378288997213	7.689437373329904	46.651529954904056	7	11.411808374968931	0.08762853065368989	-2.484868695147516	0.029703173565676935	0.3441049773345121	0.33896692485994784	4.772179943484243	53.54906041169508	30.33159245245119	15	7.417249730893434	0.13482086167800453	-2.137883993562097	0.07168164883164499	0.5406868613029608	0.5316806905065165	9.666446381233143	69.82114954632783
03f_ba_064	03	f	ba	064	6	6.812951071695125	0.14677927222383394	-2.125012174716629	0.10013133771098884	0.7112950049756229	0.6821899045683479	8.318069735620757	67.8577944024495	7	9.55455276948264	0.10466214632190973	-2.3614484158239173	0.047428368606892576	0.5167066132642486	0.453156850625029	6.953214626492686	70.33444201647798	45.41190010762721	13	8.057964496043404	0.12410081981510553	-2.252323996851322	0.07602578085940287	0.5994597594019364	0.6126130429490445	8.562757169958184	60.373025702577245
03f_ba_065	03	f	ba	065	5	5.607875908929972	0.17832063623369443	-1.8307371126917005	0.09212389110027494	0.5194436524112273	0.51661934953812	9.055984289217434	55.37540684255012	5	7.805779542839903	0.12811020276857313	-2.109692576279668	0.044827006268892786	0.3802056910142014	0.3499097285004794	4.699921376194107	39.46098617398803	41.80721600531372	10	6.526758228747337	0.15321541950113376	-1.9702148444856842	0.07324828877927994	0.45363380712537366	0.47807387153182657	6.501575499348346	37.346256112141226
03f_ba_066	03	f	ba	066	8	6.294268301253899	0.15887470189359218	-2.0675303867307866	0.12256897501780853	0.7095197430053009	0.7714820141717732	13.597832402639783	75.09474854003632	8	11.333845456888445	0.08823130717670263	-2.4682324446044617	0.028149383360600987	0.2991803840194803	0.3190407607157587	2.6863383089221045	28.456062675571403	35.705852524049014	16	8.093692288280435	0.12355300453514739	-2.2678814156676235	0.09333479051671739	0.5652573886889237	0.7554230742334254	9.500901211113769	59.50808177013742
03f_ba_067	03	f	ba	067	8	7.86688782055375	0.12711507050949788	-2.1633985411975107	0.05732261262812774	0.49762995146225925	0.45095056312653864	5.616545703766896	44.9311602813147	8	11.695362412426457	0.08550397710954973	-2.569784679528046	0.03482684648233366	0.5687086379310854	0.40731259129283165	4.326456616574354	56.138197501557954	40.21463649049372	16	9.40649496080627	0.10630952380952381	-2.366591610362778	0.05060795092781753	0.5572584294476663	0.47604343537924665	5.9004093451077795	54.166820896274395
03f_ba_068	03	f	ba	068	7	6.576514065443972	0.15205623983296251	-2.1207397263534213	0.08316481593774523	0.8974160817621231	0.5469345817646406	9.893514266042237	70.85154637605523	7	8.1963211379112	0.12200595647413175	-2.201334663197792	0.05282829879088376	0.5013827052085121	0.4329977020596093	8.317052588208524	69.17753061898892	44.51761611711697	14	7.297613559802844	0.13703109815354714	-2.161037194775606	0.06872680751933627	0.6996249461611153	0.5015416824750684	7.913211421131522	60.98585708288123
03f_ba_069	03	f	ba	069	5	8.313283754757208	0.12028941023789286	-2.1585805598379055	0.03951324728404684	0.3158582129017446	0.32848483674417095	4.968010024968969	38.96957319184065	4	7.093685903659855	0.1409704367491192	-1.979595096346871	0.03487917105274393	0.2260851394810025	0.24742188402819046	2.9253256999817134	19.562083856897253	48.38821008064569	9	7.7231421844291805	0.12948097757621568	-2.0790314649530015	0.03681934240775917	0.27919522103800787	0.2843610165523071	5.207584112467453	39.068513368015665
03f_ba_070	03	f	ba	070	7	6.6717045767798835	0.1498867326170867	-1.998161450038562	0.07233183736825867	0.4825550449029451	0.48257665041670955	6.276827266622713	39.11566015706438	8	10.679270097103656	0.09363935839315571	-2.4776735906272336	0.04170454033306802	0.529331538710523	0.44537405049238665	6.035110936764175	71.1389422347983	41.6563256766264	15	8.341109121630142	0.11988813303099018	-2.25390125835252	0.06289313281440649	0.5488241829917463	0.5245984838061419	8.54030537467488	66.9314314097804
03f_ba_071	03	f	ba	071	6	5.9609637989799475	0.16775810652819634	-2.0668210661525994	0.13476609001145884	0.8260594536135502	0.8033357838883792	8.459816840396046	53.95901754210707	5	8.375048731736388	0.11940229030675398	-2.216306911299088	0.061521969731956935	0.461972785188814	0.5152494945775504	5.269274984255484	45.14959037620372	37.23037602364248	11	6.8597366969752676	0.14577819006390436	-2.1347691775828213	0.10598417189861048	0.6577606104595787	0.7270235132714332	10.563421208691045	60.60528416752176
03f_ba_072	03	f	ba	072	8	7.676878947391021	0.13026126982760994	-2.2967717416054967	0.07146156695126402	0.9448926122182582	0.5486017988757327	6.82947461053949	61.35835763319718	7	8.696307693623435	0.11499133140531005	-2.4641573215364465	0.07733878139110931	0.9311711766764708	0.6725618396269648	8.81221968443328	79.66745484323857	43.58020969482065	15	8.121148132688388	0.12313529856387	-2.37488501223994	0.07196502952300206	0.9085637481704841	0.5844386651295929	5.0185176656311326	48.7007399797469
03f_ba_073	03	f	ba	073	7	7.264451202608557	0.13765664770945324	-2.173105075715887	0.06588067007238647	0.8106301887236627	0.47858691293600547	7.6099372671588075	59.91379058006454	7	12.673770213197889	0.07890311905439515	-2.6132854772411256	0.03195178235664057	0.4233748054591484	0.4049495474901731	4.649026525978251	55.04967223570271	36.43480053265689	14	9.23532579429187	0.1082798833819242	-2.393195276478506	0.058341827232460265	0.6619528755717747	0.5388057819260601	7.2053666149679065	63.54981272215669
03f_ba_074	03	f	ba	074	7	7.230078695247011	0.13831108099243666	-2.223299529604339	0.07400268355125048	0.9360492407523633	0.5350452257350025	3.771248206689585	40.77351156733123	6	11.220246645299463	0.08912460052016179	-2.456027372470888	0.027202262315711725	0.3033644251796623	0.3052160924924205	3.287912722725789	37.08229479389694	35.58045428813773	13	8.649798578735346	0.11560962846677134	-2.330712380158131	0.06081010762447613	0.7007296605467809	0.525995182502937	5.965619854534218	54.218227690482365
03f_ba_075	03	f	ba	075	4	4.911216688426668	0.2036155322481515	-1.703493081740104	0.09457978520792265	0.5932846899610266	0.4645018195009595	11.807479841159479	60.762737999631334	4	12.069609534111066	0.08285272172010248	-2.6490412755874804	0.04380468650373537	0.7243877796648182	0.5287054618642307	6.84008350937294	93.66155797269711	28.922130313708028	8	6.981576395622662	0.143234126984127	-2.176267178663792	0.0939299676828197	0.7944716042561789	0.6557792452159735	12.78463462821276	90.5928227045612
03f_ba_076	03	f	ba	076	4	5.336490552317229	0.18738906968846344	-1.8201698490149343	0.10860191851839725	0.6476595403276593	0.5795531121369524	10.125584818253815	64.29242553652014	5	12.826801221932216	0.07796176012224512	-2.604385389702064	0.02588481355850194	0.38138335922819877	0.33201935818168027	3.7477813937692686	51.764255979887	34.2128091926821	9	7.899136249651715	0.12659611992945324	-2.255845149396673	0.08991166508047949	0.6331325959394895	0.7102244929037598	11.215727883375786	75.22760592274189
